body_temperature,breed_type,milk_production,respiratory_rate,walking_capacity,sleeping_duration,body_condition_score,heart_rate,eating_duration,lying_down_duration,ruminating,rumen_fill,faecal_consistency,health_status
39.1,Normal Breed,5.1,14,5664,7.2,3,49,1.4,16.4,3.0,1,very liquid faeces,unhealthy
39.7,Normal Breed,12.7,14,5004,7.2,1,50,1.9,16.4,5.7,4,Black faeces,unhealthy
38.1,Normal Breed,18.6,38,12629,4.0,3,74,3.1,13.8,4.1,2,ideal,healthy
38.6,Cross Breed,11.7,33,11442,3.0,5,44,2.4,13.5,3.6,2,ideal,healthy
39.7,Normal Breed,9.7,14,5689,7.2,3,49,1.7,16.4,3.8,2,very liquid faeces,unhealthy
38.4,Normal Breed,16.4,49,12424,3.9,5,76,2.8,13.6,5.5,3,ideal,healthy
40.2,Normal Breed,5.1,17,5004,7.2,3,52,1.3,16.4,3.1,2,Fresh blood in faeces,unhealthy
38.2,Normal Breed,26.0,33,11222,3.4,2,75,2.0,14.3,7.0,3,ideal,healthy
39.6,Normal Breed,5.1,15,5004,6.6,3,47,2.2,16.4,3.0,1,Fresh blood in faeces,unhealthy
40.2,Normal Breed,5.1,25,5004,7.1,2,60,2.0,15.3,3.0,3,ideal,unhealthy
38.7,Normal Breed,18.4,43,11585,3.6,3,83,3.3,13.8,4.5,3,ideal,healthy
38.3,Normal Breed,13.0,48,11923,4.1,5,73,2.9,13.5,5.6,2,ideal,healthy
39.8,Cross Breed,5.1,14,5459,7.2,3,51,1.3,15.9,4.3,3,Fresh blood in faeces,unhealthy
38.5,Normal Breed,23.8,41,11772,4.0,5,72,2.7,13.3,5.4,4,ideal,healthy
39.6,Normal Breed,12.7,18,6207,7.2,2,43,2.2,15.3,3.9,2,extremely firm,unhealthy
39.9,Normal Breed,5.1,14,5004,7.2,2,42,1.3,16.4,3.0,1,Black faeces,unhealthy
38.7,Normal Breed,25.1,22,10077,4.9,5,83,2.2,14.9,6.7,3,ideal,healthy
39.5,Normal Breed,12.1,17,5004,6.1,5,76,2.0,13.4,5.9,2,ideal,healthy
39.2,Normal Breed,5.1,14,5004,7.2,3,41,1.6,16.4,3.0,3,Black faeces,unhealthy
40.1,Normal Breed,15.3,15,5004,7.1,2,51,1.5,16.1,3.3,1,Fresh blood in faeces,unhealthy
38.1,Normal Breed,25.7,29,11007,3.4,2,64,2.3,13.1,6.1,2,ideal,healthy
40.2,Cross Breed,7.9,20,5356,4.2,5,83,2.0,12.5,3.2,3,Black faece,healthy
38.1,Normal Breed,13.3,24,11106,3.6,3,64,3.1,14.0,3.7,4,Black faeces,healthy
39.9,Normal Breed,18.4,32,6098,3.8,2,47,1.5,12.8,3.0,2,ideal,unhealthy
38.5,Normal Breed,13.1,16,11769,4.4,2,55,3.1,13.0,4.1,3,ideal,healthy
38.4,Normal Breed,5.1,42,11345,4.7,2,64,2.3,13.1,5.0,1,ideal,healthy
39.7,Normal Breed,5.1,18,5004,7.2,3,54,2.2,16.0,5.7,2,ideal,unhealthy
38.8,Cross Breed,9.6,17,12760,7.0,3,55,3.4,14.1,4.3,3,very liquid faeces,healthy
40.0,Cross Breed,10.6,19,5004,7.2,2,51,1.3,15.6,4.7,3,Black faeces,unhealthy
38.1,Cross Breed,9.5,27,11346,3.8,2,77,3.7,13.5,4.9,3,ideal,healthy
38.4,Normal Breed,16.4,49,11515,4.6,2,82,2.7,13.7,6.5,2,ideal,healthy
38.6,Cross Breed,10.7,32,11536,4.0,5,83,3.8,15.0,5.0,3,ideal,healthy
39.7,Normal Breed,10.7,15,5004,7.2,3,47,1.6,16.2,3.0,3,Fresh blood in faeces,unhealthy
38.3,Cross Breed,12.5,40,11832,4.5,5,74,1.9,12.5,6.4,3,extremely firm,healthy
39.8,Cross Breed,10.2,14,5004,7.2,2,42,1.3,15.7,6.1,2,extremely firm,unhealthy
39.8,Cross Breed,13.0,20,5004,7.0,1,78,1.3,13.9,4.7,2,ideal,unhealthy
38.3,Normal Breed,21.0,43,10994,4.3,5,83,2.9,14.8,6.6,4,ideal,healthy
38.5,Cross Breed,8.3,37,11215,3.6,1,75,2.2,13.9,5.5,3,Fresh blood in faeces,healthy
38.7,Normal Breed,19.1,34,10702,4.2,5,60,3.0,14.0,5.9,2,ideal,healthy
38.4,Cross Breed,5.1,15,10113,7.0,1,45,1.3,14.0,3.3,1,ideal,healthy
38.7,Normal Breed,18.1,35,10943,3.2,5,77,2.3,14.4,3.6,4,ideal,healthy
38.0,Normal Breed,21.7,44,12581,3.7,5,69,2.6,14.4,6.1,3,ideal,healthy
38.2,Cross Breed,9.0,31,12369,4.5,3,82,2.8,14.5,3.1,3,ideal,healthy
38.1,Cross Breed,8.8,32,10649,4.7,5,83,3.7,13.8,6.6,2,ideal,healthy
39.9,Normal Breed,5.8,14,5004,7.2,2,50,1.3,16.1,3.0,3,very liquid faeces,unhealthy
39.9,Normal Breed,5.1,21,5004,7.0,5,39,1.5,16.4,3.0,2,Fresh blood in faeces,unhealthy
40.0,Normal Breed,11.7,21,11412,6.5,3,54,1.3,15.0,4.5,2,extremely firm,unhealthy
38.4,Normal Breed,26.5,39,10682,3.8,5,52,2.7,14.8,4.9,2,ideal,healthy
39.7,Normal Breed,11.3,26,5951,6.6,3,50,2.4,16.2,4.1,2,extremely firm,unhealthy
39.5,Normal Breed,8.7,14,5004,7.2,5,48,2.0,14.3,4.6,3,ideal,unhealthy
40.4,Cross Breed,12.4,18,5004,7.1,5,46,2.8,16.1,3.3,2,Black faeces,unhealthy
38.7,Normal Breed,9.5,17,5004,4.6,5,79,2.0,13.8,4.3,3,extremely firm,unhealthy
39.9,Normal Breed,5.1,17,5037,7.2,3,54,2.0,16.4,3.0,2,very liquid faeces,unhealthy
38.5,Normal Breed,23.8,26,11064,3.5,5,76,3.3,13.8,5.4,4,ideal,healthy
38.0,Normal Breed,24.2,14,5004,5.6,3,45,1.7,15.1,5.2,3,ideal,unhealthy
38.2,Cross Breed,21.8,42,10729,4.0,3,77,2.4,14.1,5.5,3,ideal,healthy
38.8,Cross Breed,12.5,35,10737,3.9,5,57,3.5,14.1,5.3,5,ideal,healthy
38.8,Normal Breed,13.6,31,11106,5.1,3,80,1.8,14.0,5.2,3,ideal,healthy
38.3,Normal Breed,7.0,14,10987,3.4,3,59,2.0,14.4,5.5,3,ideal,healthy
40.3,Cross Breed,5.1,14,5004,7.2,3,71,1.3,15.8,5.2,2,very liquid faeces,unhealthy
38.4,Normal Breed,12.8,41,10283,3.9,5,83,2.5,14.6,4.4,3,ideal,healthy
39.3,Cross Breed,10.8,40,5726,3.5,2,59,1.3,16.4,4.3,2,extremely firm,unhealthy
38.7,Normal Breed,20.6,39,10139,4.0,3,72,2.6,14.7,5.9,2,ideal,healthy
38.2,Normal Breed,16.6,36,11818,3.9,3,50,2.4,14.5,5.8,3,ideal,healthy
39.9,Normal Breed,15.8,14,5004,7.1,5,50,1.7,16.3,3.8,2,extremely firm,healthy
38.1,Normal Breed,20.0,35,13065,4.1,3,70,2.9,14.6,4.6,2,ideal,healthy
38.7,Cross Breed,19.9,26,10822,4.2,2,65,3.6,14.3,3.0,2,ideal,healthy
40.1,Cross Breed,11.4,14,5581,7.2,5,41,2.0,15.5,3.0,1,very liquid faeces,unhealthy
39.6,Normal Breed,7.1,15,5026,7.0,3,45,1.3,16.4,3.1,2,Black faeces,unhealthy
40.2,Cross Breed,7.6,27,5004,7.0,2,43,1.4,16.4,3.0,1,Black faeces,unhealthy
38.9,Cross Breed,20.1,38,10327,4.6,5,83,3.9,13.7,6.0,2,ideal,healthy
40.1,Cross Breed,8.3,14,5004,7.1,3,46,2.2,15.6,4.3,2,extremely firm,unhealthy
40.4,Normal Breed,8.3,19,5465,7.0,3,44,1.5,15.1,3.5,3,extremely firm,unhealthy
38.2,Normal Breed,19.9,32,12192,4.1,3,83,2.5,13.4,5.5,3,ideal,healthy
40.1,Normal Breed,10.2,16,11805,6.8,2,49,3.0,14.1,5.7,2,extremely firm,unhealthy
40.3,Cross Breed,13.9,21,7345,4.7,2,45,1.5,12.2,6.0,3,extremely firm,healthy
38.6,Normal Breed,15.0,34,11578,4.3,5,68,3.8,14.0,6.1,2,ideal,healthy
39.9,Cross Breed,9.6,14,5004,6.7,5,48,2.0,16.3,6.7,2,very liquid faeces,unhealthy
39.6,Normal Breed,10.1,18,5652,6.6,5,38,1.4,16.4,3.2,2,Black faeces,unhealthy
39.5,Normal Breed,5.1,14,6169,6.8,3,51,2.0,16.4,3.0,2,Black faeces,unhealthy
39.8,Normal Breed,18.5,27,11240,3.1,1,48,1.3,15.6,6.3,2,ideal,healthy
38.8,Normal Breed,23.0,17,5004,3.9,1,81,1.6,13.6,5.7,3,ideal,healthy
38.0,Normal Breed,9.5,26,12377,3.9,2,83,2.2,13.9,6.3,2,Black faeces,healthy
38.6,Normal Breed,19.9,31,10888,4.0,5,83,2.7,14.2,5.9,3,ideal,healthy
38.0,Normal Breed,26.5,49,10546,4.5,3,81,2.2,15.0,6.4,3,ideal,healthy
38.1,Cross Breed,12.0,29,12223,6.5,5,67,1.6,13.9,6.6,3,ideal,healthy
38.3,Normal Breed,12.6,42,13141,4.1,5,83,3.1,14.3,5.3,2,extremely firm,healthy
38.6,Normal Breed,7.0,31,10445,4.1,1,83,1.7,14.4,5.5,2,ideal,healthy
39.2,Cross Breed,5.1,14,5573,6.9,5,52,1.3,15.6,3.3,3,very liquid faeces,unhealthy
38.9,Normal Breed,20.4,34,10942,3.4,5,70,2.8,13.8,5.0,1,ideal,healthy
40.3,Normal Breed,5.1,14,5004,7.2,3,55,1.5,16.0,3.0,3,Black faeces,unhealthy
39.5,Normal Breed,5.1,18,5004,7.2,2,54,1.6,15.1,3.7,1,Fresh blood in faeces,unhealthy
39.3,Cross Breed,7.5,14,11819,4.0,2,52,1.5,14.8,5.5,1,extremely firm,unhealthy
38.7,Cross Breed,22.4,41,11279,4.5,5,74,2.6,14.3,3.6,3,ideal,healthy
38.2,Normal Breed,18.4,15,10705,4.1,5,51,2.0,13.7,6.6,3,ideal,unhealthy
40.0,Normal Breed,5.8,16,5282,7.2,2,45,2.6,16.4,3.0,3,ideal,healthy
40.0,Normal Breed,7.7,17,5004,7.2,2,51,1.6,16.4,3.1,2,very liquid faeces,unhealthy
40.1,Normal Breed,5.3,14,5004,6.1,2,56,1.3,16.4,3.9,2,Fresh blood in faeces,unhealthy
39.8,Normal Breed,7.3,15,5004,6.4,5,61,2.0,13.1,6.0,3,Fresh blood in faeces,healthy
39.4,Cross Breed,8.1,20,5091,7.2,4,50,1.3,16.4,3.1,3,Fresh blood in faeces,unhealthy
40.0,Cross Breed,5.1,21,5004,7.2,2,43,3.0,13.6,3.0,2,ideal,unhealthy
39.8,Normal Breed,11.2,20,5154,6.9,5,71,3.0,13.5,6.2,4,ideal,healthy
40.2,Normal Breed,5.1,20,5004,6.3,3,41,1.8,16.0,3.0,2,very liquid faeces,unhealthy
40.4,Cross Breed,9.9,15,11147,7.0,2,47,1.3,13.5,5.9,2,ideal,unhealthy
38.5,Cross Breed,11.4,38,11517,3.4,5,83,2.4,13.6,6.4,3,ideal,healthy
40.1,Cross Breed,15.2,22,5321,6.4,5,52,1.8,16.4,3.5,3,Black faeces,unhealthy
38.5,Cross Breed,21.1,35,11152,3.6,2,78,3.0,13.8,5.6,2,ideal,healthy
40.1,Cross Breed,9.4,20,5285,6.7,2,55,1.5,16.3,4.9,3,Black faece,unhealthy
38.6,Normal Breed,22.4,32,12778,5.1,5,67,2.6,14.1,5.4,3,extremely firm,healthy
40.1,Normal Breed,12.0,24,5004,4.4,5,60,2.3,13.3,6.2,2,ideal,unhealthy
39.7,Normal Breed,9.0,14,5004,7.2,3,41,1.3,16.4,3.9,1,Black faeces,unhealthy
40.1,Normal Breed,9.2,16,5004,7.1,3,46,1.5,13.5,4.3,3,Fresh blood in faeces,unhealthy
38.5,Normal Breed,10.3,21,11011,6.9,3,45,2.4,11.0,3.8,3,extremely firm,healthy
39.4,Normal Breed,14.8,25,5417,7.1,5,52,1.7,16.4,4.5,2,ideal,unhealthy
38.2,Normal Breed,22.0,32,12263,4.4,3,82,2.9,13.9,5.0,2,ideal,healthy
38.7,Normal Breed,22.7,43,11258,3.5,3,82,1.9,14.3,7.0,3,ideal,healthy
40.1,Normal Breed,5.1,15,6198,6.9,2,45,1.3,16.4,3.0,2,Black faeces,unhealthy
39.4,Cross Breed,11.4,14,5004,6.9,5,58,1.8,16.4,6.3,3,ideal,unhealthy
39.0,Cross Breed,5.1,14,5005,4.8,5,81,1.7,13.4,6.6,2,Fresh blood in faeces,unhealthy
38.6,Cross Breed,10.0,20,12456,3.8,5,57,4.0,13.5,3.0,2,ideal,healthy
38.3,Normal Breed,22.9,30,11290,4.6,3,75,2.7,13.2,5.0,2,ideal,healthy
39.6,Normal Breed,12.1,18,5004,7.2,3,45,2.2,16.4,3.0,2,extremely firm,unhealthy
38.8,Normal Breed,26.5,40,10711,4.3,2,83,3.1,14.4,6.9,2,ideal,healthy
39.3,Normal Breed,8.9,17,5304,7.0,2,49,1.9,16.4,3.9,2,Black faeces,unhealthy
39.9,Cross Breed,5.1,14,5004,7.2,2,57,2.2,15.6,3.4,1,extremely firm,unhealthy
38.5,Cross Breed,19.0,32,11312,4.8,5,55,3.2,13.5,5.3,2,ideal,healthy
38.5,Normal Breed,20.3,27,11589,4.0,2,83,3.9,15.1,6.0,2,Black faece,healthy
38.3,Cross Breed,22.5,23,5004,7.2,3,45,1.3,14.4,4.1,3,ideal,healthy
40.1,Normal Breed,13.8,14,5370,3.8,3,73,2.2,12.7,6.0,3,ideal,unhealthy
39.8,Cross Breed,8.0,25,5128,6.4,5,47,1.4,14.8,3.0,2,Black faeces,unhealthy
40.4,Cross Breed,6.3,14,5004,7.0,4,53,1.3,16.4,5.0,3,Fresh blood in faeces,unhealthy
37.6,Normal Breed,23.6,32,12682,3.7,3,83,2.3,14.6,6.9,3,ideal,healthy
38.7,Normal Breed,10.1,26,11235,3.3,5,72,3.3,14.1,5.7,2,ideal,healthy
39.7,Normal Breed,13.5,14,5407,7.2,3,73,2.4,16.2,4.6,3,Fresh blood in faeces,unhealthy
38.5,Cross Breed,9.3,42,11901,3.9,3,83,2.2,14.5,6.1,2,extremely firm,healthy
40.3,Cross Breed,12.0,14,5740,7.2,2,44,1.8,16.4,5.1,2,Fresh blood in faeces,unhealthy
40.0,Normal Breed,6.2,22,5004,7.2,3,45,1.6,14.3,3.0,3,Black faeces,unhealthy
38.6,Normal Breed,8.6,46,11272,4.3,3,80,2.2,13.7,6.3,2,ideal,healthy
40.1,Cross Breed,5.1,16,5004,7.0,2,52,1.7,16.0,4.0,2,Black faeces,unhealthy
38.3,Normal Breed,25.5,29,11564,4.3,5,76,2.9,14.5,6.5,4,ideal,healthy
38.5,Normal Breed,11.6,14,5004,4.0,3,45,1.5,15.1,5.2,3,Fresh blood in faeces,unhealthy
38.3,Cross Breed,12.4,40,11254,4.4,2,60,2.8,13.4,4.6,2,ideal,healthy
38.5,Cross Breed,8.6,26,5004,4.9,3,53,3.6,12.9,3.6,2,ideal,healthy
39.6,Cross Breed,5.1,14,5004,7.0,2,51,1.3,15.6,4.5,3,very liquid faeces,unhealthy
39.8,Normal Breed,10.7,14,5401,7.1,3,53,1.3,16.0,3.7,3,Fresh blood in faeces,unhealthy
40.3,Normal Breed,9.5,16,7782,3.9,3,49,2.8,16.2,4.8,2,Black faeces,unhealthy
40.2,Normal Breed,8.3,21,5635,7.2,2,49,2.8,16.4,3.0,3,ideal,unhealthy
39.4,Normal Breed,5.1,21,5276,6.9,5,44,1.3,15.6,3.1,1,Fresh blood in faeces,unhealthy
39.5,Normal Breed,5.1,14,5784,7.0,5,49,1.3,16.4,3.7,2,Fresh blood in faeces,unhealthy
39.6,Normal Breed,5.1,15,5004,6.8,5,45,1.5,16.4,3.0,3,Black faeces,unhealthy
38.2,Normal Breed,15.4,27,11679,4.6,3,74,1.3,13.5,6.5,2,ideal,healthy
38.5,Normal Breed,11.6,38,11613,4.2,5,82,4.2,14.0,4.9,4,ideal,healthy
38.8,Cross Breed,19.1,34,11053,3.2,2,70,2.0,12.7,6.1,3,ideal,healthy
38.9,Cross Breed,8.5,24,11156,4.9,5,57,3.0,12.5,6.0,3,ideal,healthy
38.5,Normal Breed,12.8,27,10931,4.0,5,42,2.0,13.1,5.1,4,ideal,healthy
38.5,Cross Breed,9.3,19,11338,4.2,3,47,3.1,14.1,5.1,2,ideal,healthy
38.3,Normal Breed,14.4,23,11225,4.3,2,62,2.7,14.5,4.3,3,ideal,healthy
40.4,Normal Breed,12.8,14,5004,7.2,2,46,2.2,16.4,3.1,2,very liquid faeces,unhealthy
38.8,Cross Breed,12.1,36,12412,3.3,5,74,2.4,14.2,5.5,4,ideal,healthy
38.1,Normal Breed,10.7,36,11327,3.3,5,71,2.9,14.4,5.3,2,ideal,healthy
39.8,Normal Breed,10.2,14,5004,6.7,3,46,1.8,13.5,5.0,2,ideal,unhealthy
39.2,Normal Breed,13.5,15,6075,7.2,5,53,1.4,16.4,4.9,2,very liquid faeces,unhealthy
40.1,Normal Breed,13.3,24,5828,3.9,2,45,1.5,14.2,3.4,1,Fresh blood in faeces,unhealthy
39.0,Normal Breed,5.1,14,5004,7.2,3,48,1.7,16.0,3.6,3,Black faeces,unhealthy
39.8,Normal Breed,10.6,15,5101,7.2,3,45,3.0,15.8,3.0,3,ideal,unhealthy
39.8,Normal Breed,10.0,14,5004,7.2,5,38,2.1,15.8,3.0,3,Fresh blood in faeces,unhealthy
40.4,Normal Breed,5.7,22,5288,7.2,3,46,1.9,15.6,4.4,2,Fresh blood in faeces,unhealthy
38.1,Normal Breed,26.5,31,12538,3.7,5,81,3.3,14.0,5.7,2,ideal,healthy
39.4,Cross Breed,5.1,14,6423,7.2,3,49,2.2,15.0,5.5,2,Fresh blood in faeces,unhealthy
38.5,Cross Breed,11.3,45,11241,4.0,5,73,2.2,13.8,3.6,2,ideal,healthy
38.6,Normal Breed,14.2,49,11044,4.1,2,66,2.4,13.5,4.5,3,ideal,healthy
38.7,Normal Breed,10.8,38,11219,4.6,5,69,3.7,13.1,4.4,5,ideal,healthy
39.7,Normal Breed,9.5,20,5004,6.9,3,53,1.7,16.4,3.9,2,very liquid faeces,healthy
38.5,Normal Breed,14.3,44,5004,4.6,5,64,1.9,15.0,3.8,3,Black faeces,unhealthy
39.8,Normal Breed,7.7,16,5212,6.5,3,44,1.9,16.4,3.7,2,Fresh blood in faeces,unhealthy
40.0,Normal Breed,13.3,24,10719,4.8,2,45,2.4,13.9,5.1,2,very liquid faeces,unhealthy
38.7,Cross Breed,14.9,44,10112,4.6,5,79,2.5,14.9,6.1,2,ideal,healthy
38.6,Cross Breed,9.8,41,12318,3.6,3,70,1.3,13.7,4.9,2,ideal,unhealthy
38.4,Normal Breed,13.5,32,12042,2.9,3,65,1.4,13.7,5.9,2,ideal,healthy
39.7,Normal Breed,12.1,14,5065,6.2,5,48,2.2,15.8,3.5,2,very liquid faeces,unhealthy
38.7,Normal Breed,8.8,18,11277,4.4,2,74,2.5,13.2,5.8,2,Black faeces,unhealthy
38.9,Cross Breed,9.8,36,11376,4.3,2,63,3.4,13.7,5.7,3,ideal,healthy
39.5,Normal Breed,14.4,14,5066,4.8,5,43,4.0,14.1,5.9,2,very liquid faeces,unhealthy
40.3,Normal Breed,9.7,14,5004,7.2,5,45,3.1,15.3,3.2,2,extremely firm,unhealthy
39.9,Cross Breed,5.1,20,5004,6.9,3,48,1.3,16.1,3.0,2,extremely firm,unhealthy
40.0,Cross Breed,5.1,21,5113,7.2,5,53,1.3,16.3,4.6,3,extremely firm,unhealthy
39.0,Cross Breed,5.1,14,5004,7.2,3,51,1.3,16.4,3.9,1,Black faeces,unhealthy
39.4,Normal Breed,11.2,20,11502,6.8,5,53,1.3,16.2,3.4,2,Fresh blood in faeces,unhealthy
39.7,Normal Breed,11.9,14,5070,7.0,3,56,1.7,16.4,3.0,3,very liquid faeces,unhealthy
38.9,Normal Breed,5.1,14,5176,7.2,3,38,1.4,16.4,3.0,2,extremely firm,unhealthy
38.6,Normal Breed,26.0,23,10916,4.7,5,65,2.2,13.4,6.3,2,Black faeces,healthy
40.4,Cross Breed,12.2,21,12504,6.7,3,39,3.4,16.0,3.7,4,Black faece,healthy
39.8,Normal Breed,10.2,16,5004,7.2,2,50,1.3,16.4,5.0,3,Black faeces,unhealthy
39.8,Cross Breed,5.1,14,5004,6.9,2,53,1.3,16.4,3.8,1,Black faeces,unhealthy
40.2,Cross Breed,12.8,18,5004,6.8,5,47,1.4,16.4,3.0,1,very liquid faeces,unhealthy
39.7,Normal Breed,12.9,26,11631,6.5,2,81,1.8,14.2,5.0,4,ideal,healthy
40.4,Cross Breed,9.4,17,10588,7.2,2,48,1.3,15.7,4.4,3,extremely firm,unhealthy
38.6,Cross Breed,25.2,25,11945,4.3,2,75,3.9,14.1,4.9,3,ideal,healthy
38.0,Cross Breed,10.3,14,5471,3.3,3,75,1.3,14.2,6.1,2,ideal,healthy
39.2,Normal Breed,5.1,14,5412,6.3,5,51,2.7,16.4,5.3,3,Black faeces,unhealthy
39.7,Cross Breed,13.6,14,5004,6.2,2,45,1.8,16.3,3.0,1,Black faece,unhealthy
39.3,Cross Breed,5.1,15,5004,7.0,3,43,1.5,16.4,4.3,3,ideal,unhealthy
40.1,Normal Breed,5.1,21,5004,7.2,2,48,1.3,15.3,3.5,2,Fresh blood in faeces,unhealthy
38.6,Normal Breed,20.8,30,10676,3.5,3,67,3.7,13.5,5.3,2,ideal,healthy
39.5,Cross Breed,9.3,14,5004,6.9,2,46,2.4,16.4,3.2,3,Black faeces,unhealthy
39.7,Cross Breed,11.7,38,11080,4.1,2,42,1.3,12.6,3.0,3,ideal,healthy
38.4,Cross Breed,10.6,32,11078,4.1,5,50,2.3,14.2,4.3,4,Black faeces,healthy
40.0,Normal Breed,13.5,19,11372,7.2,3,51,1.5,14.3,6.3,2,Fresh blood in faeces,unhealthy
40.4,Normal Breed,22.4,25,10454,4.0,2,47,1.3,12.9,5.0,2,ideal,healthy
37.7,Normal Breed,11.7,37,12357,3.7,3,83,2.3,14.4,6.4,2,ideal,healthy
39.6,Normal Breed,5.1,17,5004,7.2,5,44,1.9,15.7,3.6,2,ideal,unhealthy
39.3,Normal Breed,12.2,17,5966,7.2,5,53,1.3,15.9,6.1,3,very liquid faeces,unhealthy
38.3,Normal Breed,25.1,37,11919,3.5,2,78,1.8,14.4,4.4,2,ideal,healthy
38.5,Cross Breed,9.0,14,10812,3.7,3,67,3.5,12.9,4.1,2,ideal,healthy
40.3,Cross Breed,5.1,14,11257,7.2,3,83,2.7,14.1,3.4,3,ideal,unhealthy
38.3,Cross Breed,23.2,41,12357,3.4,3,83,4.0,14.2,4.0,2,ideal,healthy
40.0,Cross Breed,9.3,19,5029,7.0,5,49,3.0,14.4,3.3,2,ideal,unhealthy
39.4,Cross Breed,6.0,14,5004,6.7,2,48,2.4,16.4,4.8,3,ideal,healthy
38.5,Cross Breed,21.1,28,11615,3.8,5,81,4.3,12.8,5.1,5,ideal,unhealthy
38.8,Normal Breed,12.5,16,11028,4.1,5,71,1.7,13.1,4.8,2,ideal,unhealthy
38.3,Cross Breed,10.8,14,5004,7.2,3,45,1.3,15.0,3.0,3,ideal,unhealthy
38.5,Normal Breed,20.7,17,12420,4.8,3,70,3.9,13.0,4.5,2,Fresh blood in faeces,unhealthy
39.3,Normal Breed,5.1,14,5220,6.9,3,46,1.3,16.4,3.3,3,very liquid faeces,unhealthy
39.5,Normal Breed,5.1,15,5639,7.2,3,44,2.6,16.4,3.1,2,Fresh blood in faeces,unhealthy
39.4,Cross Breed,10.4,14,5004,7.2,3,50,1.3,16.4,4.5,2,very liquid faeces,unhealthy
38.2,Normal Breed,22.9,34,11440,4.1,5,79,2.6,13.1,5.9,2,ideal,healthy
40.1,Cross Breed,8.9,14,5004,7.0,2,46,1.4,15.1,4.4,3,Black faeces,unhealthy
39.7,Cross Breed,11.3,14,5543,7.2,2,38,1.3,16.0,3.2,3,Black faeces,unhealthy
38.8,Cross Breed,12.4,41,11301,4.4,3,83,3.6,14.3,5.3,3,ideal,healthy
39.1,Normal Breed,8.6,19,5004,6.8,5,50,1.3,16.4,3.7,2,Fresh blood in faeces,unhealthy
38.1,Normal Breed,21.6,20,6476,6.8,3,44,3.5,13.3,3.8,2,ideal,healthy
38.7,Normal Breed,8.5,36,11067,4.3,3,82,1.9,13.3,5.7,4,ideal,unhealthy
38.0,Normal Breed,21.7,48,12463,3.5,3,83,4.5,14.8,5.5,2,ideal,healthy
39.6,Normal Breed,7.1,14,6545,7.2,2,52,1.7,16.4,3.8,2,Fresh blood in faeces,unhealthy
39.4,Normal Breed,6.2,14,5004,7.2,3,48,3.1,16.3,3.0,3,Fresh blood in faeces,unhealthy
40.3,Cross Breed,8.3,14,5004,7.2,3,49,1.3,14.8,5.0,1,Black faeces,unhealthy
40.0,Normal Breed,7.2,14,5004,7.2,5,55,1.3,16.1,3.9,3,extremely firm,unhealthy
39.2,Cross Breed,5.1,21,5378,7.2,5,54,1.5,16.4,3.7,3,Black faeces,unhealthy
38.4,Normal Breed,11.4,31,11128,4.1,2,66,2.2,14.1,4.1,2,ideal,healthy
38.6,Cross Breed,18.8,22,11786,4.6,3,73,2.6,13.3,5.6,4,ideal,healthy
39.7,Cross Breed,16.1,22,5004,4.3,2,47,1.8,15.9,5.4,2,ideal,healthy
40.1,Cross Breed,13.0,18,5004,7.1,2,44,2.1,14.9,3.6,2,Black faeces,unhealthy
39.7,Normal Breed,11.4,22,5004,7.1,2,51,1.3,14.9,3.1,2,ideal,unhealthy
40.2,Normal Breed,9.0,14,5004,7.1,2,48,1.6,16.4,4.2,3,Black faeces,unhealthy
40.0,Normal Breed,5.1,17,5355,7.2,2,56,1.3,16.4,3.8,2,Fresh blood in faeces,unhealthy
39.8,Normal Breed,5.1,18,5004,7.2,3,52,1.3,16.3,3.4,2,Fresh blood in faeces,unhealthy
38.6,Cross Breed,20.5,30,11545,3.9,5,65,2.5,13.7,5.1,3,extremely firm,unhealthy
38.7,Normal Breed,19.7,31,11288,4.6,5,79,3.4,14.6,5.5,2,ideal,healthy
39.4,Normal Breed,5.2,14,5048,7.2,3,46,1.3,15.7,3.3,2,very liquid faeces,unhealthy
39.9,Cross Breed,12.5,14,5004,7.2,2,44,2.2,13.3,3.7,3,ideal,unhealthy
39.8,Normal Breed,10.6,15,5004,7.1,2,51,1.3,14.8,4.5,2,ideal,unhealthy
37.8,Normal Breed,13.4,30,12229,4.5,3,72,3.0,14.5,3.9,4,very liquid faeces,healthy
38.3,Normal Breed,9.7,24,11940,7.0,5,69,1.4,13.2,6.8,2,Black faeces,unhealthy
40.3,Normal Breed,5.1,14,5336,7.1,3,50,1.8,15.8,3.0,2,Black faeces,unhealthy
39.6,Normal Breed,8.8,49,10798,3.6,5,69,3.0,13.8,5.1,2,ideal,healthy
38.8,Normal Breed,13.4,36,10657,4.6,3,83,2.8,15.2,5.3,3,ideal,healthy
40.6,Normal Breed,12.1,26,10007,4.3,1,65,2.8,14.5,4.8,3,Fresh blood in faeces,healthy
38.1,Cross Breed,9.6,27,12401,4.1,2,75,2.8,14.1,4.1,3,very liquid faeces,healthy
40.2,Normal Breed,11.9,22,5902,7.2,5,46,1.8,15.8,3.1,1,Black faeces,unhealthy
39.6,Normal Breed,11.9,14,5004,6.8,2,53,1.4,15.5,3.8,2,extremely firm,unhealthy
39.7,Normal Breed,14.0,20,5004,6.8,2,49,1.3,16.4,6.5,3,extremely firm,unhealthy
40.3,Normal Breed,5.1,19,5270,7.2,3,48,2.1,15.8,3.9,3,ideal,unhealthy
